,name,Total,Family households,Family households:2-person household,Family households:3-person household,Family households:4-person household,Family households:5-person household,Family households:6-person household,Family households:7-or-more person household,Nonfamily households,Nonfamily households:1-person household,Nonfamily households:2-person household,Nonfamily households:3-person household,Nonfamily households:4-person household,Nonfamily households:5-person household,Nonfamily households:6-person household,Nonfamily households:7-or-more person household,Family households:1-person household,Totalsize_1,Totalsize_2,Totalsize_3,Totalsize_4,Totalsize_5,Totalsize_6,Totalsize_7up
79500US3401101,"Monmouth County (Southeast)--Tinton Falls Borough (South) PUMA, NJ",44357.0,25655.0,12930.0,4911.0,4539.0,2049.0,796.0,430.0,18702.0,15561.0,2767.0,295.0,0.0,79.0,0.0,0.0,0,15561.0,15697.0,5206.0,4539.0,2128.0,796.0,430.0
79500US3401105,"Monmouth County (Northwest)--Keansburg Borough PUMA, NJ",39229.0,27614.0,11562.0,6529.0,6101.0,2268.0,594.0,560.0,11615.0,9394.0,1867.0,354.0,0.0,0.0,0.0,0.0,0,9394.0,13429.0,6883.0,6101.0,2268.0,594.0,560.0
79500US3401600,"Sussex County PUMA, NJ",53910.0,38535.0,16428.0,8451.0,8898.0,3590.0,747.0,421.0,15375.0,12498.0,2354.0,394.0,129.0,0.0,0.0,0.0,0,12498.0,18782.0,8845.0,9027.0,3590.0,747.0,421.0
79500US3401800,"Union County (Northeast)--Elizabeth City PUMA, NJ",40118.0,29194.0,8596.0,6208.0,9235.0,2844.0,1198.0,1113.0,10924.0,8779.0,1566.0,398.0,181.0,0.0,0.0,0.0,0,8779.0,10162.0,6606.0,9416.0,2844.0,1198.0,1113.0
79500US3401904,"Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South) PUMA, NJ",40796.0,27593.0,11086.0,6304.0,5914.0,2640.0,827.0,822.0,13203.0,11014.0,2189.0,0.0,0.0,0.0,0.0,0.0,0,11014.0,13275.0,6304.0,5914.0,2640.0,827.0,822.0
79500US3600100,"St. Lawrence County PUMA, NY",41680.0,25979.0,12340.0,5133.0,3843.0,2553.0,1284.0,826.0,15701.0,13246.0,2238.0,139.0,65.0,0.0,0.0,13.0,0,13246.0,14578.0,5272.0,3908.0,2553.0,1284.0,839.0
79500US3600200,"Clinton, Franklin, Essex & Hamilton Counties PUMA, NY",66682.0,42019.0,20833.0,9119.0,6781.0,3630.0,1314.0,342.0,24663.0,19680.0,4387.0,412.0,95.0,0.0,89.0,0.0,0,19680.0,25220.0,9531.0,6876.0,3630.0,1403.0,342.0
79500US3600300,"Warren & Washington Counties PUMA, NY",51996.0,31664.0,16450.0,7490.0,4569.0,2448.0,337.0,370.0,20332.0,17271.0,2585.0,346.0,130.0,0.0,0.0,0.0,0,17271.0,19035.0,7836.0,4699.0,2448.0,337.0,370.0
79500US3600401,"Herkimer (North & Central) & Oneida (Outer) Counties PUMA, NY",44551.0,29235.0,14949.0,6380.0,4444.0,2090.0,998.0,374.0,15316.0,11745.0,3341.0,149.0,43.0,38.0,0.0,0.0,0,11745.0,18290.0,6529.0,4487.0,2128.0,998.0,374.0
79500US3600402,"Oneida County (Central)--Greater Utica & Rome Cities PUMA, NY",61557.0,36928.0,16026.0,7647.0,7705.0,3066.0,1781.0,703.0,24629.0,21045.0,3150.0,147.0,126.0,161.0,0.0,0.0,0,21045.0,19176.0,7794.0,7831.0,3227.0,1781.0,703.0
79500US3600403,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA, NY",43190.0,28303.0,14875.0,6038.0,4696.0,1880.0,535.0,279.0,14887.0,11060.0,2974.0,490.0,173.0,190.0,0.0,0.0,0,11060.0,17849.0,6528.0,4869.0,2070.0,535.0,279.0
79500US3600500,"Jefferson & Lewis Counties PUMA, NY",55372.0,35297.0,17028.0,7671.0,6119.0,2812.0,1314.0,353.0,20075.0,16263.0,2653.0,744.0,415.0,0.0,0.0,0.0,0,16263.0,19681.0,8415.0,6534.0,2812.0,1314.0,353.0
79500US3600600,"Oswego County PUMA, NY",46270.0,29546.0,13716.0,6442.0,5882.0,1611.0,1026.0,869.0,16724.0,13001.0,3024.0,481.0,218.0,0.0,0.0,0.0,0,13001.0,16740.0,6923.0,6100.0,1611.0,1026.0,869.0
79500US3600701,"Onondaga County (Central)--Syracuse City PUMA, NY",53949.0,27973.0,11347.0,8082.0,4310.0,2245.0,1081.0,908.0,25976.0,19405.0,4900.0,931.0,515.0,225.0,0.0,0.0,0,19405.0,16247.0,9013.0,4825.0,2470.0,1081.0,908.0
79500US3600702,"Onondaga County (North) PUMA, NY",50401.0,34082.0,16103.0,8793.0,6526.0,1976.0,531.0,153.0,16319.0,13242.0,2678.0,196.0,203.0,0.0,0.0,0.0,0,13242.0,18781.0,8989.0,6729.0,1976.0,531.0,153.0
79500US3600703,"Onondaga County (Central)--Syracuse City (Outer) PUMA, NY",66126.0,43062.0,20718.0,10286.0,6985.0,3713.0,1056.0,304.0,23064.0,18777.0,3948.0,339.0,0.0,0.0,0.0,0.0,0,18777.0,24666.0,10625.0,6985.0,3713.0,1056.0,304.0
79500US3600704,"Cayuga & Onondaga (South) Counties PUMA, NY",44653.0,28459.0,14370.0,5316.0,4789.0,2798.0,742.0,444.0,16194.0,12822.0,2978.0,153.0,0.0,241.0,0.0,0.0,0,12822.0,17348.0,5469.0,4789.0,3039.0,742.0,444.0
79500US3600800,"Wayne & Seneca Counties PUMA, NY",49097.0,32839.0,17237.0,5863.0,5161.0,2805.0,1113.0,660.0,16258.0,13361.0,2305.0,353.0,191.0,48.0,0.0,0.0,0,13361.0,19542.0,6216.0,5352.0,2853.0,1113.0,660.0
79500US3600901,"Monroe County (East) PUMA, NY",57624.0,37048.0,20766.0,6882.0,6313.0,2433.0,355.0,299.0,20576.0,17286.0,2883.0,407.0,0.0,0.0,0.0,0.0,0,17286.0,23649.0,7289.0,6313.0,2433.0,355.0,299.0
79500US3600902,"Monroe County (Central)--Rochester City (East) PUMA, NY",45342.0,21409.0,9198.0,5749.0,3502.0,1540.0,1107.0,313.0,23933.0,18040.0,5325.0,465.0,20.0,83.0,0.0,0.0,0,18040.0,14523.0,6214.0,3522.0,1623.0,1107.0,313.0
79500US3600903,"Monroe County (Central)--Rochester City (West) PUMA, NY",39438.0,19917.0,7131.0,5950.0,3744.0,2065.0,788.0,239.0,19521.0,15862.0,2539.0,571.0,309.0,189.0,51.0,0.0,0,15862.0,9670.0,6521.0,4053.0,2254.0,839.0,239.0
79500US3600904,"Monroe County (Central)--Greece & Gates Towns PUMA, NY",50402.0,32443.0,15199.0,7038.0,6482.0,2445.0,632.0,647.0,17959.0,14543.0,2837.0,501.0,0.0,78.0,0.0,0.0,0,14543.0,18036.0,7539.0,6482.0,2523.0,632.0,647.0
79500US3600905,"Monroe County (North & West) PUMA, NY",41909.0,27555.0,11847.0,7233.0,5415.0,2419.0,590.0,51.0,14354.0,11167.0,2764.0,178.0,245.0,0.0,0.0,0.0,0,11167.0,14611.0,7411.0,5660.0,2419.0,590.0,51.0
79500US3600906,"Monroe County (South) PUMA, NY",66953.0,42366.0,21388.0,9707.0,6814.0,3655.0,730.0,72.0,24587.0,18307.0,4822.0,784.0,674.0,0.0,0.0,0.0,0,18307.0,26210.0,10491.0,7488.0,3655.0,730.0,72.0
79500US3601000,"Genesee & Orleans Counties PUMA, NY",39431.0,25102.0,10997.0,6212.0,4810.0,1386.0,971.0,726.0,14329.0,11908.0,2332.0,63.0,26.0,0.0,0.0,0.0,0,11908.0,13329.0,6275.0,4836.0,1386.0,971.0,726.0
79500US3601101,"Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA, NY",46893.0,27573.0,15261.0,4869.0,5142.0,1614.0,405.0,282.0,19320.0,16578.0,2324.0,352.0,66.0,0.0,0.0,0.0,0,16578.0,17585.0,5221.0,5208.0,1614.0,405.0,282.0
79500US3601102,"Niagara County (North & East) PUMA, NY",42872.0,27562.0,14030.0,5349.0,4744.0,2016.0,1145.0,278.0,15310.0,12103.0,3052.0,10.0,145.0,0.0,0.0,0.0,0,12103.0,17082.0,5359.0,4889.0,2016.0,1145.0,278.0
79500US3601201,"Erie County (Northwest) PUMA, NY",47222.0,27758.0,14508.0,5593.0,5233.0,1833.0,531.0,60.0,19464.0,16643.0,2443.0,323.0,55.0,0.0,0.0,0.0,0,16643.0,16951.0,5916.0,5288.0,1833.0,531.0,60.0
79500US3601202,"Erie County (North Central) PUMA, NY",51588.0,30828.0,13882.0,7950.0,6037.0,1920.0,681.0,358.0,20760.0,17669.0,2422.0,473.0,113.0,83.0,0.0,0.0,0,17669.0,16304.0,8423.0,6150.0,2003.0,681.0,358.0
79500US3601203,"Erie County (Northeast) PUMA, NY",45804.0,31634.0,14768.0,8030.0,5671.0,2084.0,564.0,517.0,14170.0,11772.0,2251.0,81.0,66.0,0.0,0.0,0.0,0,11772.0,17019.0,8111.0,5737.0,2084.0,564.0,517.0
79500US3601204,"Erie County (Central) PUMA, NY",65903.0,38527.0,19029.0,8519.0,6638.0,2559.0,1424.0,358.0,27376.0,22963.0,3946.0,283.0,149.0,35.0,0.0,0.0,0,22963.0,22975.0,8802.0,6787.0,2594.0,1424.0,358.0
79500US3601205,"Erie County (West Central)--Buffalo City (East) PUMA, NY",60016.0,32519.0,14215.0,8081.0,5995.0,2264.0,1309.0,655.0,27497.0,22850.0,3518.0,566.0,442.0,121.0,0.0,0.0,0,22850.0,17733.0,8647.0,6437.0,2385.0,1309.0,655.0
79500US3601206,"Erie County (West Central)--Buffalo City (West) PUMA, NY",49430.0,24027.0,10551.0,5738.0,4049.0,1927.0,886.0,876.0,25403.0,18611.0,4965.0,1357.0,470.0,0.0,0.0,0.0,0,18611.0,15516.0,7095.0,4519.0,1927.0,886.0,876.0
79500US3601207,"Erie County (South) PUMA, NY",70378.0,45109.0,21362.0,10740.0,7584.0,3584.0,1260.0,579.0,25269.0,22011.0,2770.0,488.0,0.0,0.0,0.0,0.0,0,22011.0,24132.0,11228.0,7584.0,3584.0,1260.0,579.0
79500US3601300,"Livingston & Wyoming Counties PUMA, NY",39503.0,25498.0,13181.0,4975.0,4818.0,1735.0,384.0,405.0,14005.0,11037.0,1911.0,428.0,629.0,0.0,0.0,0.0,0,11037.0,15092.0,5403.0,5447.0,1735.0,384.0,405.0
79500US3601400,"Ontario & Yates Counties PUMA, NY",52813.0,32754.0,16958.0,6293.0,5931.0,2166.0,833.0,573.0,20059.0,16443.0,3436.0,88.0,0.0,71.0,21.0,0.0,0,16443.0,20394.0,6381.0,5931.0,2237.0,854.0,573.0
79500US3601500,"Madison & Cortland Counties PUMA, NY",43791.0,28637.0,14353.0,6656.0,4571.0,1373.0,1109.0,575.0,15154.0,11422.0,2865.0,609.0,70.0,176.0,12.0,0.0,0,11422.0,17218.0,7265.0,4641.0,1549.0,1121.0,575.0
79500US3601600,"Fulton & Montgomery Counties PUMA, NY",40282.0,24509.0,12538.0,5492.0,4182.0,1642.0,387.0,268.0,15773.0,12555.0,3066.0,95.0,57.0,0.0,0.0,0.0,0,12555.0,15604.0,5587.0,4239.0,1642.0,387.0,268.0
79500US3601700,"Schenectady County--Schenectady City PUMA, NY",55262.0,31289.0,14133.0,8171.0,5401.0,2530.0,666.0,388.0,23973.0,20599.0,2969.0,350.0,0.0,55.0,0.0,0.0,0,20599.0,17102.0,8521.0,5401.0,2585.0,666.0,388.0
79500US3601801,"Saratoga County (South & Central) PUMA, NY",45047.0,27247.0,13969.0,6762.0,4243.0,1436.0,552.0,285.0,17800.0,13874.0,3330.0,596.0,0.0,0.0,0.0,0.0,0,13874.0,17299.0,7358.0,4243.0,1436.0,552.0,285.0
79500US3601802,"Saratoga County (Outer) PUMA, NY",49109.0,33594.0,16669.0,7558.0,5842.0,1931.0,799.0,795.0,15515.0,12095.0,2967.0,453.0,0.0,0.0,0.0,0.0,0,12095.0,19636.0,8011.0,5842.0,1931.0,799.0,795.0
79500US3601900,"Rensselaer County--Troy City PUMA, NY",64614.0,40079.0,20216.0,8900.0,6874.0,2556.0,1040.0,493.0,24535.0,17767.0,5918.0,461.0,141.0,101.0,147.0,0.0,0,17767.0,26134.0,9361.0,7015.0,2657.0,1187.0,493.0
79500US3602001,"Albany County (East Central)--Albany City PUMA, NY",45498.0,20077.0,9994.0,4882.0,2557.0,1527.0,883.0,234.0,25421.0,20015.0,4040.0,1112.0,210.0,0.0,0.0,44.0,0,20015.0,14034.0,5994.0,2767.0,1527.0,883.0,278.0
79500US3602002,"Albany County (Outside Albany City) PUMA, NY",81080.0,52255.0,23927.0,13415.0,9813.0,3377.0,1222.0,501.0,28825.0,24393.0,4147.0,285.0,0.0,0.0,0.0,0.0,0,24393.0,28074.0,13700.0,9813.0,3377.0,1222.0,501.0
79500US3602100,"Columbia & Greene Counties PUMA, NY",41463.0,25023.0,13825.0,5443.0,3600.0,1452.0,421.0,282.0,16440.0,13609.0,2166.0,299.0,300.0,0.0,0.0,66.0,0,13609.0,15991.0,5742.0,3900.0,1452.0,421.0,348.0
79500US3602201,"Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA, NY",48978.0,26338.0,13315.0,6407.0,3556.0,2081.0,644.0,335.0,22640.0,18649.0,3095.0,430.0,248.0,138.0,80.0,0.0,0,18649.0,16410.0,6837.0,3804.0,2219.0,724.0,335.0
79500US3602202,"Broome (Outer West) & Tioga Counties PUMA, NY",41700.0,28638.0,15664.0,5152.0,4482.0,2599.0,445.0,296.0,13062.0,10697.0,2201.0,86.0,0.0,0.0,78.0,0.0,0,10697.0,17865.0,5238.0,4482.0,2599.0,523.0,296.0
79500US3602203,"Chenango, Delaware & Broome (East) Counties PUMA, NY",45576.0,28242.0,15691.0,5544.0,3977.0,1661.0,726.0,643.0,17334.0,13943.0,2785.0,379.0,39.0,120.0,68.0,0.0,0,13943.0,18476.0,5923.0,4016.0,1781.0,794.0,643.0
79500US3602300,"Tompkins County PUMA, NY",40250.0,20642.0,10740.0,4699.0,3229.0,1550.0,297.0,127.0,19608.0,13751.0,3924.0,1154.0,273.0,359.0,147.0,0.0,0,13751.0,14664.0,5853.0,3502.0,1909.0,444.0,127.0
79500US3602401,"Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA, NY",42200.0,24708.0,13106.0,5369.0,4095.0,1256.0,695.0,187.0,17492.0,14918.0,2150.0,159.0,63.0,202.0,0.0,0.0,0,14918.0,15256.0,5528.0,4158.0,1458.0,695.0,187.0
79500US3602402,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA, NY",39372.0,25407.0,14300.0,4627.0,3910.0,1644.0,514.0,412.0,13965.0,11683.0,1942.0,303.0,0.0,37.0,0.0,0.0,0,11683.0,16242.0,4930.0,3910.0,1681.0,514.0,412.0
79500US3602500,"Cattaraugus & Allegany Counties PUMA, NY",50107.0,32032.0,15810.0,6544.0,5346.0,3140.0,660.0,532.0,18075.0,14572.0,3130.0,211.0,96.0,0.0,0.0,66.0,0,14572.0,18940.0,6755.0,5442.0,3140.0,660.0,598.0
79500US3602600,"Chautauqua County PUMA, NY",53429.0,31831.0,16043.0,6935.0,5066.0,1926.0,989.0,872.0,21598.0,18225.0,3125.0,236.0,12.0,0.0,0.0,0.0,0,18225.0,19168.0,7171.0,5078.0,1926.0,989.0,872.0
79500US3602701,"Sullivan & Ulster (West) Counties PUMA, NY",43169.0,25968.0,11226.0,6091.0,4787.0,2137.0,577.0,1150.0,17201.0,14299.0,2902.0,0.0,0.0,0.0,0.0,0.0,0,14299.0,14128.0,6091.0,4787.0,2137.0,577.0,1150.0
79500US3602702,"Ulster County (East) PUMA, NY",54885.0,34263.0,15640.0,8095.0,7085.0,2325.0,792.0,326.0,20622.0,16054.0,3698.0,510.0,80.0,0.0,280.0,0.0,0,16054.0,19338.0,8605.0,7165.0,2325.0,1072.0,326.0
79500US3602801,"Dutchess County (North & East) PUMA, NY",46994.0,31789.0,14660.0,6669.0,6530.0,2498.0,1022.0,410.0,15205.0,12808.0,2259.0,89.0,49.0,0.0,0.0,0.0,0,12808.0,16919.0,6758.0,6579.0,2498.0,1022.0,410.0
79500US3602802,"Dutchess County (Southwest) PUMA, NY",61077.0,39846.0,17763.0,9213.0,7885.0,3280.0,1404.0,301.0,21231.0,17298.0,3403.0,216.0,270.0,44.0,0.0,0.0,0,17298.0,21166.0,9429.0,8155.0,3324.0,1404.0,301.0
79500US3602901,"Orange County (Northeast)--Greater Newburgh City PUMA, NY",42036.0,29355.0,10527.0,7300.0,5516.0,3722.0,1220.0,1070.0,12681.0,10674.0,1708.0,161.0,0.0,0.0,138.0,0.0,0,10674.0,12235.0,7461.0,5516.0,3722.0,1358.0,1070.0
79500US3602902,"Orange County (Northwest) PUMA, NY",43650.0,29810.0,11091.0,7503.0,6352.0,2587.0,972.0,1305.0,13840.0,11284.0,1823.0,281.0,294.0,47.0,111.0,0.0,0,11284.0,12914.0,7784.0,6646.0,2634.0,1083.0,1305.0
79500US3602903,"Orange County (Southeast) PUMA, NY",42573.0,31823.0,11077.0,8246.0,5554.0,3603.0,1271.0,2072.0,10750.0,9533.0,1175.0,0.0,42.0,0.0,0.0,0.0,0,9533.0,12252.0,8246.0,5596.0,3603.0,1271.0,2072.0
79500US3603001,"Rockland County (North)--New City & Congers PUMA, NY",35063.0,27205.0,10338.0,5808.0,7129.0,2290.0,951.0,689.0,7858.0,6280.0,1511.0,0.0,0.0,67.0,0.0,0.0,0,6280.0,11849.0,5808.0,7129.0,2357.0,951.0,689.0
79500US3603002,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA, NY",36089.0,24825.0,10074.0,5372.0,4763.0,2050.0,1803.0,763.0,11264.0,9582.0,1330.0,164.0,14.0,70.0,104.0,0.0,0,9582.0,11404.0,5536.0,4777.0,2120.0,1907.0,763.0
79500US3603003,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA, NY",28350.0,22753.0,5386.0,3957.0,3760.0,2337.0,1699.0,5614.0,5597.0,4911.0,361.0,112.0,149.0,64.0,0.0,0.0,0,4911.0,5747.0,4069.0,3909.0,2401.0,1699.0,5614.0
79500US3603101,"Putnam County PUMA, NY",36919.0,28252.0,12384.0,6823.0,5609.0,2486.0,624.0,326.0,8667.0,6886.0,1478.0,230.0,73.0,0.0,0.0,0.0,0,6886.0,13862.0,7053.0,5682.0,2486.0,624.0,326.0
79500US3603102,"Westchester County (Northwest) PUMA, NY",53325.0,37020.0,14923.0,8910.0,8371.0,3336.0,1041.0,439.0,16305.0,13570.0,2380.0,311.0,44.0,0.0,0.0,0.0,0,13570.0,17303.0,9221.0,8415.0,3336.0,1041.0,439.0
79500US3603103,"Westchester County (Northeast) PUMA, NY",47575.0,36024.0,14351.0,8350.0,8651.0,3542.0,875.0,255.0,11551.0,10658.0,638.0,44.0,74.0,137.0,0.0,0.0,0,10658.0,14989.0,8394.0,8725.0,3679.0,875.0,255.0
79500US3603104,"Westchester County (Southeast) PUMA, NY",37698.0,28818.0,8681.0,6158.0,9381.0,3144.0,1146.0,308.0,8880.0,7572.0,873.0,264.0,0.0,0.0,0.0,171.0,0,7572.0,9554.0,6422.0,9381.0,3144.0,1146.0,479.0
79500US3603105,"Westchester County (Central)--White Plains City PUMA, NY",62409.0,42575.0,17965.0,10817.0,8758.0,3819.0,817.0,399.0,19834.0,16598.0,2450.0,279.0,202.0,305.0,0.0,0.0,0,16598.0,20415.0,11096.0,8960.0,4124.0,817.0,399.0
79500US3603106,"Westchester County (Southwest)--Yonkers City PUMA, NY",79178.0,47549.0,18750.0,13420.0,8690.0,3925.0,2107.0,657.0,31629.0,28219.0,2807.0,315.0,99.0,0.0,189.0,0.0,0,28219.0,21557.0,13735.0,8789.0,3925.0,2296.0,657.0
79500US3603107,"Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA, NY",70819.0,45557.0,16734.0,10450.0,10916.0,4964.0,1509.0,984.0,25262.0,22227.0,2438.0,496.0,47.0,54.0,0.0,0.0,0,22227.0,19172.0,10946.0,10963.0,5018.0,1509.0,984.0
79500US3603201,"Nassau County (Northwest)--North Hempstead Town (North) PUMA, NY",39224.0,29306.0,11110.0,6489.0,7867.0,2543.0,1041.0,256.0,9918.0,8293.0,1390.0,235.0,0.0,0.0,0.0,0.0,0,8293.0,12500.0,6724.0,7867.0,2543.0,1041.0,256.0
79500US3603202,"Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA, NY",38933.0,28651.0,12393.0,6186.0,6418.0,2697.0,566.0,391.0,10282.0,8555.0,1196.0,254.0,0.0,266.0,11.0,0.0,0,8555.0,13589.0,6440.0,6418.0,2963.0,577.0,391.0
